"Location","Date","Year","Month","YearMonth","Vaccine","total_vaccinations","people_vaccinated","people_fully_vaccinated","total_boosters","Population","daily_vaccinations","daily_people_vaccinated","daily_people_fully_vaccinated","daily_total_boosters","Daily_Vaccination_Rate","Cumulative_Vaccination_Rate","Proportion_Fully_Vaccinated","Booster_Shot_Rate"
"India",2022-03-31,2022,3,2022-03-01,"Corbevax, Covaxin, Oxford/AstraZeneca, Sputnik V",1841947045,988846975,831238996,21861074,1417173174,3427223,1834110,1392722,200391,2.41835159095384,129.973321453797,58.6547227431501,2.62993845394616
"India",2022-04-01,2022,4,2022-04-01,"Corbevax, Covaxin, Oxford/AstraZeneca, Sputnik V",1843313964,989520028,831824241,21969695,1417173174,1366919,673053,585245,108621,0.964539143894351,130.069775368187,58.6960193899352,2.64114628032342
"India",2022-04-04,2022,4,2022-04-01,"Corbevax, Covaxin, Oxford/AstraZeneca, Sputnik V",1847000842,991037275,833703203,22260364,1417173174,3686878,1517247,1878962,290669,2.60157196568554,130.329932564755,58.8286045979022,2.6700585915825
"India",2022-04-05,2022,4,2022-04-01,"Corbevax, Covaxin, Oxford/AstraZeneca, Sputnik V",1848699443,991769822,834507741,22421880,1417173174,1698601,732547,804538,161516,1.19858393537444,130.449790958293,58.8853752180889,2.68683906672113
"India",2022-04-06,2022,4,2022-04-01,"Corbevax, Covaxin, Oxford/AstraZeneca, Sputnik V",1850895496,992728812,835583400,22583284,1417173174,2196053,958990,1075659,161404,1.54960102285989,130.604751060579,58.9612769511822,2.70269658301015
"India",2022-04-07,2022,4,2022-04-01,"Corbevax, Covaxin, Oxford/AstraZeneca, Sputnik V",1852472643,993426348,836334675,22711620,1417173174,1577147,697536,751275,128336,1.11288234136444,130.716039294715,59.0142891739496,2.71561381811653
"India",2022-04-08,2022,4,2022-04-01,"Corbevax, Covaxin, Oxford/AstraZeneca, Sputnik V",1853783376,993976391,836977198,22829787,1417173174,1310733,550043,642523,118167,0.92489261301809,130.808528556017,59.0596275286255,2.7276474263042
"India",2022-04-09,2022,4,2022-04-01,"Corbevax, Covaxin, Oxford/AstraZeneca, Sputnik V",1855432129,994642394,837829024,22960711,1417173174,1648753,666003,851826,130924,1.16340968785513,130.924869524802,59.1197349322674,2.74050078742557
"India",2022-04-10,2022,4,2022-04-01,"Corbevax, Covaxin, Oxford/AstraZeneca, Sputnik V",1856267473,994940223,838319304,23007946,1417173174,835344,297829,490280,47235,0.589443841674073,130.98381390897,59.1543305631327,2.74453252957658
"India",2022-04-11,2022,4,2022-04-01,"Corbevax, Covaxin, Oxford/AstraZeneca, Sputnik V",1857308103,995287178,838867091,23153834,1417173174,1040630,346955,547787,145888,0.734299815359051,131.057243890506,59.1929840608174,2.7601314020316
"India",2022-04-12,2022,4,2022-04-01,"Corbevax, Covaxin, Oxford/AstraZeneca, Sputnik V",1859559964,996097655,840024362,23437947,1417173174,2251861,810477,1157271,284113,1.58898082557129,131.216141973063,59.2746445820036,2.79015086469599
"India",2022-04-13,2022,4,2022-04-01,"Corbevax, Covaxin, Oxford/AstraZeneca, Sputnik V",1860601312,996471455,840565591,23564266,1417173174,1041348,373800,541229,126319,0.734806457746285,131.289622618837,59.3128353274912,2.80338218127228
"India",2022-04-14,2022,4,2022-04-01,"Corbevax, Covaxin, Oxford/AstraZeneca, Sputnik V",1862055068,996934800,841424423,23695845,1417173174,1453756,463345,858832,131579,1.02581394191702,131.392204013029,59.3734370955571,2.81615845134555
"India",2022-04-15,2022,4,2022-04-01,"Corbevax, Covaxin, Oxford/AstraZeneca, Sputnik V",1862475218,997038307,841683688,23753223,1417173174,420150,103507,259265,57378,0.296470472140055,131.421851060243,59.3917316134577,2.82210803638623
"India",2022-04-18,2022,4,2022-04-01,"Corbevax, Covaxin, Oxford/AstraZeneca, Sputnik V",1865530788,997831114,843531138,24168536,1417173174,3055570,792807,1847450,415313,2.15610206011421,131.637461266255,59.5220932399614,2.86516228165604
"India",2022-04-19,2022,4,2022-04-01,"Corbevax, Covaxin, Oxford/AstraZeneca, Sputnik V",1867730851,998395198,844905630,24430023,1417173174,2200063,564084,1374492,261487,1.55243059942369,131.792704326197,59.6190815279996,2.89144990074217
"India",2022-04-20,2022,4,2022-04-01,"Corbevax, Covaxin, Oxford/AstraZeneca, Sputnik V",1868475798,998570814,845392713,24512271,1417173174,744947,175616,487083,82248,0.525657000617202,131.845270026259,59.653451568933,2.89951292731334
"India",2022-04-21,2022,4,2022-04-01,"Corbevax, Covaxin, Oxford/AstraZeneca, Sputnik V",1870188115,998973861,846509195,24705059,1417173174,1712317,403047,1116482,192788,1.20826235735676,131.966096261994,59.7322338956439,2.91846315975339
"India",2022-04-22,2022,4,2022-04-01,"Corbevax, Covaxin, Oxford/AstraZeneca, Sputnik V",1872146953,999458254,847776627,24912072,1417173174,1958838,484393,1267432,207013,1.38221498680443,132.104317760675,59.8216677081978,2.93851837932305
"India",2022-04-24,2022,4,2022-04-01,"Corbevax, Covaxin, Oxford/AstraZeneca, Sputnik V",1875857737,1000351588,850179623,25326526,1417173174,3710784,893334,2402996,414454,2.61844075803823,132.366161836479,59.9912303307542,2.9789617764104
"India",2022-04-25,2022,4,2022-04-01,"Corbevax, Covaxin, Oxford/AstraZeneca, Sputnik V",1876721584,1000537663,850734842,25449079,1417173174,863847,186075,555219,122553,0.609556415439176,132.427117478022,60.0304082527038,2.99142314897689
"India",2022-04-26,2022,4,2022-04-01,"Corbevax, Covaxin, Oxford/AstraZeneca, Sputnik V",1879171201,1001097348,852356087,25717766,1417173174,2449617,559685,1621245,268687,1.72852340486089,132.599969818509,60.1448081743043,3.01725609662948
"India",2022-04-27,2022,4,2022-04-01,"Corbevax, Covaxin, Oxford/AstraZeneca, Sputnik V",1881446210,1001622805,853848567,25974838,1417173174,2275009,525457,1492480,257072,1.6053147503341,132.760501293542,60.2501220503628,3.04208954654134
"India",2022-04-28,2022,4,2022-04-01,"Corbevax, Covaxin, Oxford/AstraZeneca, Sputnik V",1883679480,1002087957,855374676,26216847,1417173174,2233270,465152,1526109,242009,1.57586245701826,132.918087539244,60.3578088897695,3.06495477778208
"India",2022-04-29,2022,4,2022-04-01,"Corbevax, Covaxin, Oxford/AstraZeneca, Sputnik V",1886979879,1002808022,857622004,26549853,1417173174,3300399,720065,2247328,333006,2.32886076349057,133.150973615593,60.5163871102178,3.09575231001186
"India",2022-04-30,2022,4,2022-04-01,"Corbevax, Covaxin, Oxford/AstraZeneca, Sputnik V",1888681185,1003162202,858800580,26718403,1417173174,1701306,354180,1178576,168550,1.20049266470239,133.271022882063,60.5995509762592,3.11113006001929
"India",2022-05-01,2022,5,2022-05-01,"Corbevax, Covaxin, Oxford/AstraZeneca, Sputnik V",1890938196,1003626487,860357368,26954341,1417173174,2257011,464285,1556788,235938,1.59261482041008,133.430284364104,60.7094026181447,3.13292382939179
"India",2022-05-02,2022,5,2022-05-01,"Corbevax, Covaxin, Oxford/AstraZeneca, Sputnik V",1891772613,1003788869,860909996,27073748,1417173174,834417,162382,552628,119407,0.58878972260309,133.489163336364,60.7483977113442,3.14478262835736
"India",2022-05-03,2022,5,2022-05-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",1893322786,1004092762,861965139,27264885,1417173174,1550173,303893,1055143,191137,1.09384867596993,133.598548203961,60.8228517737946,3.16310762075959
"India",2022-05-04,2022,5,2022-05-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",1894097635,1004240714,862476076,27380845,1417173174,774849,147952,510937,115960,0.54675675084434,133.653223879046,60.8589050246868,3.17467878378577
"India",2022-05-05,2022,5,2022-05-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",1895735848,1004558311,863597661,27579876,1417173174,1638213,317597,1121585,199031,1.15597234696174,133.768821113742,60.9380474344203,3.193602443071
"India",2022-05-06,2022,5,2022-05-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",1897620959,1004932875,864902000,27786084,1417173174,1885111,374564,1304339,206208,1.33019099894421,133.901840213636,61.0300855158581,3.21262802028438
"India",2022-05-07,2022,5,2022-05-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",1899566264,1005329809,866213265,28023190,1417173174,1945305,396934,1311265,237106,1.37266569512414,134.039106783149,61.1226123166794,3.23513748083736
"India",2022-05-08,2022,5,2022-05-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",1901414279,1005710091,867476230,28227958,1417173174,1848015,380282,1262965,204768,1.30401494602381,134.169508277751,61.2117309242829,3.25403244766718
"India",2022-05-09,2022,5,2022-05-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",1902826009,1005996438,868472858,28356713,1417173174,1411730,286347,996628,128755,0.996159132772294,134.269124191028,61.2820559924034,3.2651236868015
"India",2022-05-10,2022,5,2022-05-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",1904468335,1006306450,869609528,28552357,1417173174,1642326,310012,1136670,195644,1.15887460342232,134.385011651371,61.3622628450911,3.28335374448657
"India",2022-05-11,2022,5,2022-05-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",1906086192,1006617507,870741035,28727650,1417173174,1617857,311057,1131507,175293,1.1416085413426,134.499172505505,61.4421053809758,3.29921857880512
"India",2022-05-12,2022,5,2022-05-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",1907730016,1006947605,871882669,28899742,1417173174,1643824,330098,1141634,172092,1.15993163726087,134.615165669231,61.5226625084282,3.31463659360799
"India",2022-05-13,2022,5,2022-05-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",1909303657,1007275333,872953369,29074955,1417173174,1573641,327728,1070700,175213,1.1104084023538,134.726206509466,61.5982143195719,3.33064239540153
"India",2022-05-14,2022,5,2022-05-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",1910988931,1007616480,874086644,29285807,1417173174,1685274,341147,1133275,210852,1.1891800034877,134.845124509815,61.6781816108523,3.35044668638136
"India",2022-05-15,2022,5,2022-05-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",1912387924,1007875307,874993288,29519329,1417173174,1398993,258827,906644,233522,0.987171522624376,134.943841662078,61.7421571373888,3.3736634788906
"India",2022-05-16,2022,5,2022-05-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",1912934803,1007965027,875350992,29618784,1417173174,546879,89720,357704,99455,0.385894264747069,134.982431088552,61.767397807094,3.38364659098941
"India",2022-05-17,2022,5,2022-05-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",1914231848,1008179704,876177987,29874157,1417173174,1297045,214677,826995,255373,0.915233948677609,135.07395448342,61.8257530607194,3.40959912748869
"India",2022-05-18,2022,5,2022-05-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",1915784498,1008469779,877191280,30123439,1417173174,1552650,290075,1013293,249282,1.09559652164288,135.183514135584,61.8972540613445,3.43407871085996
"India",2022-05-19,2022,5,2022-05-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",1917330271,1008734547,878236822,30358902,1417173174,1545773,264768,1045542,235463,1.09074390368047,135.292588525952,61.9710306483687,3.45680131366662
"India",2022-05-20,2022,5,2022-05-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",1918969942,1009044161,879319669,30606112,1417173174,1639671,309614,1082847,247210,1.15700115559766,135.408288641512,62.0474395883534,3.48065818143322
"India",2022-05-21,2022,5,2022-05-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",1920639056,1009345050,880383946,30910060,1417173174,1669114,300889,1064277,303948,1.1777770216246,135.526066343675,62.1225381733058,3.51097497182212
"India",2022-05-22,2022,5,2022-05-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",1922077507,1009567798,881280667,31229042,1417173174,1438451,222748,896721,318982,1.01501427376017,135.627567771051,62.185813503128,3.54359776282259
"India",2022-05-23,2022,5,2022-05-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",1923079150,1009659072,881893220,31526858,1417173174,1001643,91274,612553,297816,0.706789415984246,135.698246712649,62.2290370844968,3.57490649491556
"India",2022-05-24,2022,5,2022-05-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",1924562314,1009889844,882839026,31833444,1417173174,1483164,230772,945806,306586,1.04656511089166,135.802903223738,62.2957759994969,3.60580389657582
"India",2022-05-25,2022,5,2022-05-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",1925998950,1010112144,883757952,32128854,1417173174,1436636,222300,918926,295410,1.01373355519076,135.904276579257,62.3606181808801,3.63548117754306
"India",2022-05-26,2022,5,2022-05-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",1927492886,1010349257,884740081,32403548,1417173174,1493936,237113,982129,274694,1.05416615796031,136.009693195053,62.4299201559682,3.66249350468841
"India",2022-05-27,2022,5,2022-05-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",1929071592,1010616593,885750071,32704928,1417173174,1578706,267336,1009990,301380,1.113982418637,136.121091436917,62.5011880869825,3.69234269019889
"India",2022-05-28,2022,5,2022-05-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",1930645136,1010876641,886749725,33018770,1417173174,1573544,260048,999654,313842,1.11033995623742,136.232125432541,62.5717266787609,3.72357262360583
"India",2022-05-29,2022,5,2022-05-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",1931892904,1011066751,887503757,33322396,1417173174,1247768,190110,754032,303626,0.880462615925864,136.320171694133,62.6249334437373,3.75462027480747
"India",2022-05-30,2022,5,2022-05-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",1932350200,1011133506,887784839,33431855,1417173174,457296,66755,281082,109459,0.322681806563747,136.35243987479,62.6447674347525,3.76576097398302
"India",2022-05-31,2022,5,2022-05-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",1933706281,1011329919,888628256,33748106,1417173174,1356081,196413,843417,316251,0.95689152524136,136.448129027314,62.704281474072,3.79777547834356
"India",2022-06-01,2022,6,2022-06-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",1935937188,1011653553,890032719,34250916,1417173174,2230907,323634,1404463,502810,1.5741950531728,136.605548532631,62.8033846059804,3.84827605421998
"India",2022-06-02,2022,6,2022-06-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",1936227419,1011693229,890216680,34317510,1417173174,290231,39676,183961,66594,0.204795719623183,136.626028104594,62.8163654472336,3.85496146848203
"India",2022-06-03,2022,6,2022-06-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",1937558468,1011862480,891067632,34628356,1417173174,1331049,169251,850952,310846,0.939228193434601,136.719950923937,62.8764111788077,3.88616472604629
"India",2022-06-04,2022,6,2022-06-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",1938863350,1012032729,891909560,34921061,1417173174,1304882,170249,841928,292705,0.920763971503175,136.812027321087,62.9358201498104,3.9153141266924
"India",2022-06-05,2022,6,2022-06-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",1939962957,1012178184,892593726,35191047,1417173174,1099607,145455,684166,269986,0.775915759748921,136.889618897062,62.9840969597693,3.94256042530149
"India",2022-06-06,2022,6,2022-06-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",1940463971,1012242224,892911908,35309839,1417173174,501014,64040,318182,118792,0.353530541779787,136.92497195124,63.0065488383285,3.95445941348113
"India",2022-06-07,2022,6,2022-06-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",1941877578,1012433476,893827237,35616865,1417173174,1413607,191252,915329,307026,0.997483600405775,137.024720311281,63.0711372045771,3.9847594172161
"India",2022-06-08,2022,6,2022-06-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",1943533128,1012660415,894908060,35964653,1417173174,1655550,226939,1080823,347788,1.16820585541228,137.141540896822,63.1474033250364,4.01880982053061
"India",2022-06-09,2022,6,2022-06-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",1945224141,1012866101,895978207,36379833,1417173174,1691013,205686,1070147,415180,1.19322961443525,137.260863858266,63.2229161148375,4.06034797674493
"India",2022-06-10,2022,6,2022-06-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",1946888891,1013087306,897066745,36734840,1417173174,1664750,221205,1088538,355007,1.17469765201751,137.378333623467,63.2997266288926,4.09499518344089
"India",2022-06-11,2022,6,2022-06-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",1948512551,1013296239,898119984,37096328,1417173174,1623660,208933,1053239,361488,1.14570331261436,137.492903954729,63.3740463393784,4.13044233074319
"India",2022-06-12,2022,6,2022-06-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",1949991113,1013473564,899123575,37393974,1417173174,1478562,177325,1003591,297646,1.04331780132892,137.597235734862,63.4448627377137,4.15893599497711
"India",2022-06-13,2022,6,2022-06-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",1951184908,1013619662,899977040,37588206,1417173174,1193795,146098,853465,194232,0.842377644385188,137.6814734993,63.5050857941233,4.17657388237371
"India",2022-06-14,2022,6,2022-06-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",1952767342,1013813624,901001260,37952458,1417173174,1582434,193962,1024220,364252,1.11661300752225,137.793134800052,63.5773578367212,4.21225359884624
"India",2022-06-15,2022,6,2022-06-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",1954285339,1013988367,901971812,38325160,1417173174,1517997,174743,970552,372702,1.07114432297319,137.90024923235,63.6458429038821,4.24904187582306
"India",2022-06-16,2022,6,2022-06-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",1955954232,1014178043,902972911,38803278,1417173174,1668893,189676,1001099,478118,1.17762107738006,138.018011340088,63.716483459205,4.29728040866998
"India",2022-06-17,2022,6,2022-06-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",1957644567,1014376400,904021638,39246529,1417173174,1690335,198357,1048727,443251,1.19275119725065,138.137286459813,63.7904847894051,4.34132628582061
"India",2022-06-18,2022,6,2022-06-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",1959268288,1014571652,905029095,39667541,1417173174,1623721,195252,1007457,421012,1.14574635604837,138.251861095418,63.8615739843238,4.38301279142854
"India",2022-06-19,2022,6,2022-06-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",1960498702,1014700077,905759251,40039374,1417173174,1230414,128425,730156,371833,0.868217111764211,138.338682806594,63.9130959869552,4.42053160989465
"India",2022-06-20,2022,6,2022-06-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",1960998144,1014753552,906057026,40187566,1417173174,499442,53475,297775,148192,0.352421291316371,138.373924935726,63.9341078862392,4.43543450873257
"India",2022-06-21,2022,6,2022-06-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",1962421213,1014916146,906949409,40555658,1417173174,1423069,162594,892383,368092,1.00416027208824,138.474340962934,63.9970771137388,4.4716560369907
"India",2022-06-22,2022,6,2022-06-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",1963796134,1015071082,907810836,40914216,1417173174,1374921,154936,861427,358558,0.970185595680772,138.571359522502,64.0578619928068,4.50690985142636
"India",2022-06-23,2022,6,2022-06-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",1965433440,1015258094,908786223,41389123,1417173174,1637306,187012,975387,474907,1.15533234049207,138.686892756552,64.1266882321045,4.55432993508309
"India",2022-06-24,2022,6,2022-06-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",1966980412,1015453733,909724866,41801813,1417173174,1546972,195639,938643,412690,1.09158995412935,138.796051751965,64.1929217042885,4.59499509822127
"India",2022-06-25,2022,6,2022-06-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",1968671713,1015664024,910723911,42283778,1417173174,1691301,210291,999045,481965,1.1934328358942,138.915395035554,64.2634173231958,4.64287557285844
"India",2022-06-26,2022,6,2022-06-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",1969852777,1015812743,911401679,42638355,1417173174,1181064,148719,677768,354577,0.833394268017664,138.998734462356,64.3112426710386,4.67832745785407
"India",2022-06-27,2022,6,2022-06-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",1970469750,1015877936,911747634,42844180,1417173174,616973,65193,345955,205825,0.435354698578284,139.042269932214,64.3356542959795,4.6991270832297
"India",2022-06-28,2022,6,2022-06-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",1972351905,1016119457,912802491,43429957,1417173174,1882155,241521,1054857,585777,1.32810515646975,139.175080447861,64.41008817741,4.75787012285881
"India",2022-06-29,2022,6,2022-06-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",1973822032,1016311008,913642889,43868135,1417173174,1470127,191551,840398,438178,1.03736581172401,139.278817029033,64.4693891870127,4.8014531200494
"India",2022-06-30,2022,6,2022-06-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",1975334761,1016506282,914479703,44348776,1417173174,1512729,195274,836814,480641,1.06742706378663,139.385559735412,64.5284372987997,4.84961840645686
"India",2022-07-01,2022,7,2022-07-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",1976570002,1016681915,915190727,44697360,1417173174,1235241,175633,711024,348584,0.871623188091761,139.472722054221,64.5786092899893,4.88393934524645
"India",2022-07-02,2022,7,2022-07-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",1977618374,1016823048,915792386,45002940,1417173174,1048372,141133,601659,305580,0.739762803328367,139.546698334554,64.6210641579644,4.91409851053293
"India",2022-07-03,2022,7,2022-07-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",1978551059,1016937915,916273442,45339702,1417173174,932685,114867,481056,336762,0.658130577907764,139.612511392344,64.655008915657,4.94827198101852
"India",2022-07-04,2022,7,2022-07-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",1978918170,1016975834,916469219,45473117,1417173174,367111,37919,195777,133415,0.259044559080823,139.638415848253,64.668823529396,4.96177242587784
"India",2022-07-05,2022,7,2022-07-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",1980107125,1017136761,917105118,45865246,1417173174,1188955,160927,635899,392129,0.838962394866783,139.722312087739,64.7136944747163,5.00108930806338
"India",2022-07-06,2022,7,2022-07-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",1981185072,1017278804,917703086,46203182,1417173174,1077947,142043,597968,337936,0.760631812523993,139.798375268992,64.7558888946341,5.03465474888901
"India",2022-07-07,2022,7,2022-07-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",1982580433,1017449332,918417650,46713451,1417173174,1395361,170528,714564,510269,0.984608674225441,139.896836136414,64.806310678867,5.08629717645344
"India",2022-07-08,2022,7,2022-07-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",1984334136,1017673041,919261729,47399366,1417173174,1753703,223709,844079,685915,1.23746556325938,140.02058269274,64.8658714308968,5.15624272225087
"India",2022-07-10,2022,7,2022-07-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",1986908392,1017996645,920505305,48406442,1417173174,2574256,323604,1243576,1007076,1.81647243063041,140.202229935803,64.9536218923659,5.25868148038538
"India",2022-07-11,2022,7,2022-07-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",1987985218,1018140367,921126136,48718715,1417173174,1076826,143722,620831,312273,0.759840801220247,140.278214015925,64.9974295943031,5.28903839506298
"India",2022-07-12,2022,7,2022-07-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",1989187695,1018273321,921673246,49241128,1417173174,1202477,132954,547110,522413,0.848503924616343,140.363064408387,65.0360353208323,5.34257972808728
"India",2022-07-13,2022,7,2022-07-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",1991240408,1018487175,922618168,50135065,1417173174,2052713,213854,944922,893937,1.4484560092301,140.50791000931,65.1027118581346,5.43399932267538
"India",2022-07-14,2022,7,2022-07-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",1994169877,1018681690,924508543,50979644,1417173174,2929469,194515,1890375,844579,2.06712140318851,140.714622149629,65.2361024016956,5.51424260878896
"India",2022-07-15,2022,7,2022-07-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",1996965088,1018896980,925286833,52781275,1417173174,2795211,215290,778290,1801631,1.9723849218162,140.91186064181,65.2910208840857,5.70431493430751
"India",2022-07-18,2022,7,2022-07-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",2001968030,1019176932,926264730,56526368,1417173174,5002942,279952,977897,3745093,3.53022629258434,141.264883271069,65.3600242365299,6.10261474600247
"India",2022-07-19,2022,7,2022-07-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",2003874710,1019285818,926634838,57954054,1417173174,1906680,108886,370108,1427686,1.34541073383315,141.399424344452,65.3861401697687,6.25424942203608
"India",2022-07-20,2022,7,2022-07-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",2006671447,1019444946,927126118,60100383,1417173174,2796737,159128,491280,2146329,1.97346171329659,141.596770515782,65.4208063636406,6.4824387786258
"India",2022-07-21,2022,7,2022-07-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",2009895110,1019623676,927699477,62571957,1417173174,3223663,178730,573359,2471574,2.27471353476241,141.824241869258,65.4612642985295,6.74485202927413
"India",2022-07-22,2022,7,2022-07-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",2013731335,1019861177,928450353,65419805,1417173174,3836225,237501,750876,2847848,2.70695569912051,142.09493743917,65.5142483666573,7.04612850742273
"India",2022-07-23,2022,7,2022-07-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",2017443065,1020047447,928991142,68404476,1417173174,3711730,186270,540789,2984671,2.61910828408046,142.356848267578,65.5524080644219,7.36330766865374
"India",2022-07-24,2022,7,2022-07-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",2020403475,1020201502,929485331,70716642,1417173174,2960410,154055,494189,2312166,2.088954303054,142.565743697883,65.58727952608,7.60815040770127
"India",2022-07-25,2022,7,2022-07-01,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",2022304876,1020310719,929894146,72100011,1417173174,1901401,109217,408815,1383369,1.34168571271587,142.699912269155,65.6161267416144,7.75357187806191
