"Date_reported","Country_code","Country","New_cases"
2023-04-21,"IN","India",11692
2023-04-22,"IN","India",12193
2023-04-23,"IN","India",10112
2023-04-24,"IN","India",6904
2023-04-25,"IN","India",6934
2023-04-26,"IN","India",9629
2023-04-27,"IN","India",9355
2023-04-28,"IN","India",7533
2023-04-29,"IN","India",7171
2023-04-30,"IN","India",5874
2023-05-01,"IN","India",4282
2023-05-02,"IN","India",3325
2023-05-03,"IN","India",3720
2023-05-04,"IN","India",3962
2023-05-05,"IN","India",3611
2023-05-06,"IN","India",2961
2023-05-07,"IN","India",2380
2023-05-08,"IN","India",1839
2023-05-09,"IN","India",1331
2023-05-10,"IN","India",2109
2023-05-11,"IN","India",1690
2023-05-12,"IN","India",1580
2023-05-13,"IN","India",1223
2023-05-14,"IN","India",1272
2023-05-15,"IN","India",801
2023-05-16,"IN","India",656
2023-05-17,"IN","India",1021
2023-05-18,"IN","India",906
2023-05-19,"IN","India",865
2023-05-20,"IN","India",782
2023-05-21,"IN","India",756
2023-05-22,"IN","India",473
2023-05-23,"IN","India",405
2023-05-24,"IN","India",552
2023-05-25,"IN","India",535
2023-05-26,"IN","India",490
2023-05-27,"IN","India",425
2023-05-28,"IN","India",403
2023-05-29,"IN","India",310
2023-05-30,"IN","India",224
2023-05-31,"IN","India",310
2023-06-01,"IN","India",288
2023-06-02,"IN","India",267
2023-06-03,"IN","India",237
2023-06-04,"IN","India",202
2023-06-05,"IN","India",174
2023-06-06,"IN","India",124
2023-06-07,"IN","India",214
2023-06-08,"IN","India",199
2023-06-09,"IN","India",169
2023-06-10,"IN","India",186
2023-06-11,"IN","India",140
2023-06-12,"IN","India",92
2023-06-13,"IN","India",80
2023-06-14,"IN","India",120
2023-06-15,"IN","India",106
2023-06-16,"IN","India",96
2023-06-17,"IN","India",108
2023-06-18,"IN","India",90
2023-06-19,"IN","India",63
2023-06-20,"IN","India",36
2023-06-21,"IN","India",92
2023-06-22,"IN","India",95
2023-06-23,"IN","India",51
2023-06-24,"IN","India",55
2023-06-25,"IN","India",80
2023-06-26,"IN","India",47
2023-06-27,"IN","India",33
2023-06-28,"IN","India",65
2023-06-29,"IN","India",47
2023-06-30,"IN","India",44
2023-07-01,"IN","India",40
2023-07-02,"IN","India",53
2023-07-03,"IN","India",44
2023-07-04,"IN","India",26
2023-07-05,"IN","India",56
2023-07-06,"IN","India",42
2023-07-07,"IN","India",45
2023-07-08,"IN","India",49
2023-07-09,"IN","India",32
2023-07-10,"IN","India",24
2023-07-11,"IN","India",20
2023-07-12,"IN","India",46
2023-07-13,"IN","India",48
2023-07-14,"IN","India",52
2023-07-15,"IN","India",54
2023-07-16,"IN","India",59
2023-07-17,"IN","India",43
2023-07-18,"IN","India",34
2023-07-19,"IN","India",49
2023-07-20,"IN","India",51
2023-07-21,"IN","India",109
2023-07-22,"IN","India",60
2023-07-23,"IN","India",40
2023-07-24,"IN","India",47
2023-07-25,"IN","India",21
2023-07-26,"IN","India",60
2023-07-27,"IN","India",42
2023-07-28,"IN","India",52
2023-07-29,"IN","India",50
2023-07-30,"IN","India",52
2023-07-31,"IN","India",41
2023-08-01,"IN","India",36
2023-08-02,"IN","India",60
2023-08-03,"IN","India",77
2023-08-04,"IN","India",54
2023-08-05,"IN","India",77
2023-08-06,"IN","India",47
2023-08-07,"IN","India",54
2023-08-08,"IN","India",25
2023-08-09,"IN","India",53
2023-08-10,"IN","India",39
2023-08-11,"IN","India",47
2023-08-12,"IN","India",38
2023-08-13,"IN","India",38
2023-08-14,"IN","India",39
2023-08-15,"IN","India",22
2023-08-16,"IN","India",58
2023-08-17,"IN","India",33
2023-08-18,"IN","India",50
2023-08-19,"IN","India",72
2023-08-20,"IN","India",51
2023-08-21,"IN","India",54
2023-08-22,"IN","India",23
2023-08-23,"IN","India",56
2023-08-24,"IN","India",54
2023-08-25,"IN","India",73
2023-08-26,"IN","India",60
2023-08-27,"IN","India",44
2023-08-28,"IN","India",70
2023-08-29,"IN","India",23
2023-08-30,"IN","India",61
2023-08-31,"IN","India",50
2023-09-01,"IN","India",49
2023-09-02,"IN","India",50
2023-09-03,"IN","India",60
2023-09-04,"IN","India",46
2023-09-05,"IN","India",28
2023-09-06,"IN","India",66
2023-09-07,"IN","India",71
2023-09-08,"IN","India",46
2023-09-09,"IN","India",59
2023-09-10,"IN","India",68
2023-09-11,"IN","India",70
2023-09-12,"IN","India",40
2023-09-13,"IN","India",97
2023-09-14,"IN","India",58
2023-09-15,"IN","India",60
2023-09-16,"IN","India",72
2023-09-17,"IN","India",55
2023-09-18,"IN","India",55
2023-09-19,"IN","India",26
2023-09-20,"IN","India",51
2023-09-21,"IN","India",44
2023-09-22,"IN","India",55
2023-09-23,"IN","India",70
2023-09-24,"IN","India",62
2023-09-25,"IN","India",40
2023-09-26,"IN","India",38
2023-09-27,"IN","India",47
2023-09-28,"IN","India",51
2023-09-29,"IN","India",40
2023-09-30,"IN","India",41
2023-10-01,"IN","India",56
2023-10-02,"IN","India",36
2023-10-03,"IN","India",42
2023-10-04,"IN","India",38
2023-10-05,"IN","India",250
2023-10-06,"IN","India",39
2023-10-07,"IN","India",42
2023-10-08,"IN","India",43
2023-10-09,"IN","India",38
2023-10-10,"IN","India",26
2023-10-11,"IN","India",46
2023-10-12,"IN","India",35
2023-10-13,"IN","India",37
2023-10-14,"IN","India",51
2023-10-15,"IN","India",27
2023-10-16,"IN","India",33
2023-10-17,"IN","India",21
2023-10-18,"IN","India",38
2023-10-19,"IN","India",48
2023-10-20,"IN","India",37
2023-10-21,"IN","India",1275
2023-10-22,"IN","India",12
2023-10-23,"IN","India",9
2023-10-24,"IN","India",14
2023-10-25,"IN","India",51
2023-10-26,"IN","India",24
2023-10-27,"IN","India",26
2023-10-28,"IN","India",35
2023-10-29,"IN","India",34
2023-10-30,"IN","India",23
2023-10-31,"IN","India",22
2023-11-01,"IN","India",38
2023-11-02,"IN","India",15
2023-11-03,"IN","India",19
2023-11-04,"IN","India",14
2023-11-05,"IN","India",8
2023-11-06,"IN","India",8
2023-11-07,"IN","India",5
2023-11-08,"IN","India",11
2023-11-09,"IN","India",11
2023-11-10,"IN","India",14
2023-11-11,"IN","India",6
2023-11-12,"IN","India",17
2023-11-13,"IN","India",8
2023-11-14,"IN","India",18
2023-11-15,"IN","India",10
2023-11-16,"IN","India",18
2023-11-17,"IN","India",26
2023-11-18,"IN","India",18
2023-11-19,"IN","India",21
2023-11-20,"IN","India",18
2023-11-21,"IN","India",13
2023-11-22,"IN","India",23
2023-11-23,"IN","India",26
2023-11-24,"IN","India",36
2023-11-25,"IN","India",42
2023-11-26,"IN","India",31
2023-11-27,"IN","India",21
2023-11-28,"IN","India",22
2023-11-29,"IN","India",79
2023-11-30,"IN","India",58
2023-12-01,"IN","India",71
2023-12-02,"IN","India",88
2023-12-03,"IN","India",76
2023-12-04,"IN","India",0
2023-12-05,"IN","India",0
2023-12-06,"IN","India",0
